x,y,vx,vy,ax,ay
262.389234,98.264312,47.144426,-8.752037,-0.391722,-9.728770
262.827427,98.184583,47.140843,-8.841867,-0.391727,-9.728018
263.262880,98.101006,47.137188,-8.931765,-0.391731,-9.727264
263.701006,98.019611,47.133606,-9.021581,-0.391737,-9.726511
264.136392,97.934369,47.129951,-9.111466,-0.391742,-9.725757
264.574450,97.851309,47.126368,-9.201267,-0.391748,-9.725004
265.009770,97.764402,47.122713,-9.291138,-0.391754,-9.724250
265.447761,97.679678,47.119130,-9.380926,-0.391761,-9.723496
265.883014,97.591106,47.115475,-9.470783,-0.391768,-9.722742
266.320938,97.504716,47.111892,-9.560557,-0.391776,-9.721988
266.756124,97.414481,47.108237,-9.650400,-0.391784,-9.721233
267.193980,97.326426,47.104654,-9.740160,-0.391793,-9.720479
267.629099,97.234527,47.100999,-9.829989,-0.391802,-9.719723
268.066888,97.144808,47.097415,-9.919735,-0.391812,-9.718969
268.501941,97.051245,47.093760,-10.009550,-0.391821,-9.718213
268.939663,96.959862,47.090176,-10.099282,-0.391832,-9.717458
269.374648,96.864635,47.086521,-10.189083,-0.391842,-9.716702
269.812303,96.771589,47.082937,-10.278801,-0.391854,-9.715947
270.247221,96.674699,47.079281,-10.368588,-0.391865,-9.715190
270.684808,96.579989,47.075697,-10.458293,-0.391877,-9.714435
271.119660,96.481436,47.072041,-10.548066,-0.391889,-9.713678
271.557180,96.385063,47.068457,-10.637756,-0.391902,-9.712922
271.991965,96.284847,47.064800,-10.727515,-0.391915,-9.712165
272.429417,96.186811,47.061216,-10.817191,-0.391929,-9.711408
272.864136,96.084933,47.057559,-10.906937,-0.391943,-9.710650
273.301521,95.985234,47.053975,-10.996599,-0.391958,-9.709893
273.736172,95.881694,47.050318,-11.086330,-0.391972,-9.709136
274.173490,95.780332,47.046733,-11.175978,-0.391988,-9.708378
274.608074,95.675130,47.043076,-11.265695,-0.392003,-9.707620
275.045325,95.572107,47.039490,-11.355330,-0.392020,-9.706862
275.479842,95.465243,47.035833,-11.445033,-0.392036,-9.706103
275.917025,95.360557,47.032247,-11.534653,-0.392053,-9.705345
276.351476,95.252032,47.028590,-11.624342,-0.392070,-9.704586
276.788592,95.145685,47.025004,-11.713948,-0.392088,-9.703827
277.222975,95.035499,47.021346,-11.803624,-0.392106,-9.703067
277.660024,94.927490,47.017760,-11.893216,-0.392125,-9.702308
278.094341,94.815643,47.014101,-11.982877,-0.392144,-9.701548
278.531322,94.705973,47.010515,-12.072455,-0.392163,-9.700788
278.965572,94.592465,47.006856,-12.162102,-0.392183,-9.700027
279.402485,94.481134,47.003269,-12.251666,-0.392203,-9.699267
279.836668,94.365966,46.999610,-12.341299,-0.392224,-9.698506
280.273515,94.252975,46.996022,-12.430849,-0.392245,-9.697745
280.707631,94.136146,46.992363,-12.520468,-0.392266,-9.696984
281.144410,94.021494,46.988775,-12.610004,-0.392288,-9.696223
281.578459,93.903007,46.985115,-12.699609,-0.392310,-9.695461
282.015170,93.786694,46.981527,-12.789131,-0.392333,-9.694699
282.449153,93.666547,46.977867,-12.878722,-0.392355,-9.693937
282.885797,93.548575,46.974278,-12.968229,-0.392379,-9.693174
283.319712,93.426768,46.970617,-13.057806,-0.392402,-9.692411
283.756289,93.307137,46.967028,-13.147300,-0.392427,-9.691649
284.190137,93.183671,46.963367,-13.236863,-0.392451,-9.690885
284.626647,93.062380,46.959778,-13.326342,-0.392476,-9.690122
285.060428,92.937255,46.956116,-13.415891,-0.392501,-9.689358
285.496870,92.814305,46.952526,-13.505356,-0.392527,-9.688594
285.930584,92.687522,46.948864,-13.594891,-0.392553,-9.687830
286.366959,92.562913,46.945274,-13.684342,-0.392580,-9.687065
286.800606,92.434472,46.941611,-13.773862,-0.392606,-9.686300
287.236913,92.308204,46.938020,-13.863299,-0.392634,-9.685535
287.670494,92.178105,46.934357,-13.952806,-0.392661,-9.684770
288.106733,92.050179,46.930766,-14.042229,-0.392689,-9.684004
288.540247,91.918422,46.927102,-14.131721,-0.392717,-9.683238
288.976419,91.788838,46.923510,-14.221130,-0.392746,-9.682472
289.409866,91.655424,46.919846,-14.310608,-0.392775,-9.681705
289.845970,91.524182,46.916253,-14.400002,-0.392805,-9.680939
290.279350,91.389110,46.912589,-14.489466,-0.392834,-9.680171
290.715387,91.256211,46.908996,-14.578847,-0.392865,-9.679404
291.148699,91.119482,46.905330,-14.668296,-0.392895,-9.678636
291.584669,90.984926,46.901737,-14.757663,-0.392926,-9.677869
292.017914,90.846541,46.898071,-14.847098,-0.392957,-9.677100
292.453817,90.710327,46.894477,-14.936450,-0.392989,-9.676332
292.886995,90.570285,46.890810,-15.025871,-0.393021,-9.675563
293.322830,90.432415,46.887216,-15.115209,-0.393054,-9.674794
293.755941,90.290717,46.883548,-15.204616,-0.393086,-9.674024
294.191708,90.151190,46.879953,-15.293940,-0.393120,-9.673255
294.624753,90.007837,46.876285,-15.383333,-0.393153,-9.672484
295.060452,89.866654,46.872689,-15.472642,-0.393187,-9.671714
295.493429,89.721645,46.869021,-15.562021,-0.393221,-9.670943
295.929062,89.578806,46.865425,-15.651316,-0.393256,-9.670173
296.361972,89.432141,46.861756,-15.740680,-0.393290,-9.669401
296.797536,89.287646,46.858158,-15.829961,-0.393326,-9.668630
297.230379,89.139327,46.854489,-15.919311,-0.393361,-9.667858
297.665876,88.993176,46.850891,-16.008578,-0.393398,-9.667086
298.098652,88.843202,46.847221,-16.097914,-0.393434,-9.666313
298.534082,88.695397,46.843622,-16.187167,-0.393471,-9.665540
298.966790,88.543768,46.839951,-16.276488,-0.393507,-9.664767
299.402152,88.394307,46.836352,-16.365726,-0.393545,-9.663994
299.834794,88.241024,46.832680,-16.455033,-0.393582,-9.663220
300.270088,88.089909,46.829080,-16.544257,-0.393621,-9.662446
300.702662,87.934972,46.825408,-16.633550,-0.393659,-9.661671
301.137889,87.782203,46.821807,-16.722760,-0.393698,-9.660897
301.570396,87.625611,46.818134,-16.812038,-0.393737,-9.660121
302.005555,87.471188,46.814533,-16.901234,-0.393777,-9.659346
302.437995,87.312943,46.810859,-16.990498,-0.393816,-9.658570
302.873087,87.156866,46.807257,-17.079679,-0.393857,-9.657794
303.305460,86.996968,46.803583,-17.168929,-0.393897,-9.657017
303.740484,86.839238,46.799980,-17.258095,-0.393938,-9.656241
304.172789,86.677687,46.796304,-17.347331,-0.393979,-9.655463
304.607745,86.518303,46.792701,-17.436483,-0.394020,-9.654686
305.039984,86.355099,46.789025,-17.525704,-0.394062,-9.653908
305.474872,86.194062,46.785420,-17.614842,-0.394104,-9.653130
305.907043,86.029206,46.781744,-17.704049,-0.394147,-9.652351
306.341864,85.866516,46.778138,-17.793173,-0.394190,-9.651573
306.773968,85.700008,46.774461,-17.882365,-0.394232,-9.650793
307.208721,85.535666,46.770855,-17.971474,-0.394276,-9.650014
307.640758,85.367506,46.767176,-18.060652,-0.394320,-9.649234
308.075443,85.201511,46.763570,-18.149747,-0.394364,-9.648454
308.507412,85.031699,46.759890,-18.238910,-0.394408,-9.647673
308.942030,84.864053,46.756283,-18.327991,-0.394453,-9.646892
309.373932,84.692590,46.752603,-18.417140,-0.394498,-9.646110
309.808482,84.523291,46.748994,-18.506206,-0.394544,-9.645329
310.240316,84.350177,46.745313,-18.595341,-0.394589,-9.644547
310.674799,84.179228,46.741704,-18.684392,-0.394635,-9.643764
311.106566,84.004463,46.738022,-18.773512,-0.394681,-9.642981
311.540980,83.831862,46.734412,-18.862549,-0.394728,-9.642199
311.972680,83.655446,46.730730,-18.951655,-0.394775,-9.641415
312.407027,83.481194,46.727119,-19.040677,-0.394823,-9.640631
312.838659,83.303128,46.723435,-19.129769,-0.394870,-9.639847
313.272938,83.127226,46.719823,-19.218777,-0.394918,-9.639062
313.704503,82.947510,46.716139,-19.307853,-0.394966,-9.638277
314.138714,82.769957,46.712526,-19.396847,-0.395015,-9.637492
314.570212,82.588592,46.708841,-19.485909,-0.395063,-9.636706
315.004355,82.409389,46.705227,-19.574888,-0.395113,-9.635920
315.435786,82.226374,46.701541,-19.663936,-0.395162,-9.635133
315.869861,82.045521,46.697927,-19.752900,-0.395212,-9.634347
316.301224,81.860856,46.694239,-19.841934,-0.395262,-9.633559
316.735231,81.678354,46.690624,-19.930884,-0.395312,-9.632772
317.166527,81.492041,46.686936,-20.019902,-0.395363,-9.631983
317.600466,81.307889,46.683320,-20.108838,-0.395414,-9.631195
318.031694,81.119927,46.679631,-20.197842,-0.395465,-9.630406
318.465566,80.934127,46.676013,-20.286762,-0.395516,-9.629617
318.896726,80.744516,46.672323,-20.375752,-0.395568,-9.628828
319.330530,80.557067,46.668705,-20.464658,-0.395620,-9.628038
319.761623,80.365808,46.665014,-20.553633,-0.395672,-9.627247
320.195359,80.176711,46.661395,-20.642525,-0.395725,-9.626457
320.626384,79.983804,46.657703,-20.731485,-0.395778,-9.625665
321.060052,79.793058,46.654083,-20.820362,-0.395832,-9.624874
321.491010,79.598504,46.650390,-20.909308,-0.395885,-9.624082
321.924610,79.406110,46.646769,-20.998170,-0.395939,-9.623290
322.355500,79.209909,46.643075,-21.087101,-0.395993,-9.622497
322.789032,79.015867,46.639452,-21.175949,-0.396047,-9.621704
323.219855,78.818019,46.635758,-21.264865,-0.396102,-9.620910
323.653318,78.622330,46.632134,-21.353698,-0.396157,-9.620117
324.084074,78.422835,46.628438,-21.442600,-0.396212,-9.619322
324.517469,78.225498,46.624814,-21.531418,-0.396268,-9.618528
324.948157,78.024357,46.621117,-21.620305,-0.396323,-9.617733
325.381485,77.825374,46.617492,-21.709109,-0.396379,-9.616937
325.812105,77.622586,46.613794,-21.797981,-0.396435,-9.616141
326.245364,77.421956,46.610168,-21.886770,-0.396492,-9.615345
326.675917,77.217522,46.606469,-21.975628,-0.396549,-9.614548
327.109108,77.015246,46.602841,-22.064402,-0.396606,-9.613751
327.539593,76.809167,46.599141,-22.153245,-0.396663,-9.612953
327.972716,76.605245,46.595513,-22.242005,-0.396721,-9.612156
328.403133,76.397520,46.591812,-22.330833,-0.396779,-9.611357
328.836188,76.191952,46.588182,-22.419578,-0.396837,-9.610559
329.266538,75.982582,46.584480,-22.508391,-0.396896,-9.609759
329.699525,75.775369,46.580849,-22.597121,-0.396955,-9.608960
330.129806,75.564354,46.577146,-22.685920,-0.397013,-9.608160
330.562725,75.355495,46.573515,-22.774635,-0.397073,-9.607360
330.992939,75.142836,46.569810,-22.863419,-0.397132,-9.606558
331.425790,74.932332,46.566177,-22.952119,-0.397192,-9.605757
331.855936,74.718028,46.562472,-23.040888,-0.397252,-9.604956
332.288718,74.505880,46.558838,-23.129574,-0.397312,-9.604154
332.718796,74.289932,46.555131,-23.218328,-0.397373,-9.603351
333.151510,74.076140,46.551496,-23.306999,-0.397434,-9.602548
333.581521,73.858548,46.547789,-23.395738,-0.397494,-9.601745
334.014167,73.643112,46.544153,-23.484394,-0.397556,-9.600941
334.444110,73.423876,46.540444,-23.573119,-0.397617,-9.600137
334.876687,73.206796,46.536806,-23.661760,-0.397679,-9.599332
335.306562,72.985917,46.533096,-23.750470,-0.397741,-9.598527
335.739071,72.767193,46.529458,-23.839096,-0.397803,-9.597722
336.168878,72.544672,46.525747,-23.927791,-0.397866,-9.596916
336.601319,72.324305,46.522107,-24.016402,-0.397929,-9.596110
337.031058,72.100140,46.518395,-24.105082,-0.397991,-9.595303
337.463431,71.878130,46.514754,-24.193678,-0.398055,-9.594496
337.893102,71.652324,46.511041,-24.282343,-0.398118,-9.593688
338.325406,71.428671,46.507399,-24.370925,-0.398182,-9.592880
338.755010,71.201222,46.503684,-24.459575,-0.398245,-9.592071
339.187245,70.975927,46.500041,-24.548141,-0.398310,-9.591263
339.616781,70.746836,46.496325,-24.636776,-0.398374,-9.590453
340.048948,70.519899,46.492681,-24.725328,-0.398439,-9.589643
340.478416,70.289166,46.488964,-24.813948,-0.398503,-9.588833
340.910514,70.060587,46.485319,-24.902485,-0.398569,-9.588023
341.339914,69.828213,46.481600,-24.991090,-0.398634,-9.587211
341.771944,69.597992,46.477954,-25.079612,-0.398700,-9.586400
342.201276,69.363978,46.474234,-25.168202,-0.398765,-9.585588
342.633238,69.132115,46.470587,-25.256708,-0.398831,-9.584775
343.062501,68.896460,46.466866,-25.345284,-0.398897,-9.583962
343.494394,68.662957,46.463217,-25.433775,-0.398964,-9.583149
343.923590,68.425661,46.459495,-25.522336,-0.399030,-9.582335
344.355415,68.190517,46.455845,-25.610812,-0.399098,-9.581521
344.784542,67.951581,46.452121,-25.699357,-0.399164,-9.580707
345.216298,67.714796,46.448470,-25.787819,-0.399232,-9.579892
345.645357,67.474220,46.444745,-25.876349,-0.399299,-9.579076
346.077045,67.235795,46.441093,-25.964795,-0.399367,-9.578260
346.506036,66.993580,46.437367,-26.053310,-0.399435,-9.577444
346.937655,66.753515,46.433713,-26.141742,-0.399503,-9.576627
347.366578,66.509660,46.429986,-26.230242,-0.399572,-9.575809
347.798129,66.267955,46.426331,-26.318658,-0.399640,-9.574992
348.226983,66.022462,46.422603,-26.407143,-0.399709,-9.574174
348.658465,65.779118,46.418946,-26.495544,-0.399778,-9.573355
349.087252,65.531985,46.415216,-26.584014,-0.399847,-9.572536
349.518665,65.287002,46.411559,-26.672399,-0.399917,-9.571717
349.947383,65.038231,46.407828,-26.760854,-0.399986,-9.570896
350.378728,64.791609,46.404169,-26.849225,-0.400056,-9.570076
350.807378,64.541199,46.400437,-26.937664,-0.400126,-9.569255
351.238653,64.292939,46.396776,-27.026020,-0.400197,-9.568434
351.667235,64.040891,46.393043,-27.114444,-0.400267,-9.567612
352.098442,63.790993,46.389381,-27.202785,-0.400338,-9.566790
352.526956,63.537308,46.385647,-27.291194,-0.400408,-9.565967
352.958094,63.285771,46.381984,-27.379519,-0.400480,-9.565144
353.386539,63.030449,46.378248,-27.467913,-0.400550,-9.564320
353.817609,62.777274,46.374583,-27.556223,-0.400622,-9.563496
354.245985,62.520315,46.370846,-27.644602,-0.400694,-9.562672
354.676986,62.265503,46.367180,-27.732896,-0.400766,-9.561847
355.105294,62.006906,46.363442,-27.821260,-0.400837,-9.561021
355.536226,61.750457,46.359775,-27.909539,-0.400910,-9.560196
355.964466,61.490224,46.356035,-27.997888,-0.400982,-9.559369
356.395329,61.232138,46.352366,-28.086152,-0.401055,-9.558543
356.823501,60.970270,46.348625,-28.174485,-0.401127,-9.557715
357.254295,60.710547,46.344956,-28.262734,-0.401200,-9.556888
357.682398,60.447042,46.341213,-28.351051,-0.401273,-9.556059
358.113123,60.185683,46.337542,-28.439285,-0.401347,-9.555231
358.541158,59.920542,46.333798,-28.527587,-0.401420,-9.554401
358.971814,59.657548,46.330125,-28.615806,-0.401494,-9.553572
359.399780,59.390771,46.326380,-28.704093,-0.401568,-9.552742
359.830367,59.126141,46.322706,-28.792296,-0.401642,-9.551912
360.258265,58.857730,46.318960,-28.880567,-0.401716,-9.551080
360.688783,58.591464,46.315285,-28.968755,-0.401790,-9.550249
361.116612,58.321418,46.311536,-29.057011,-0.401865,-9.549417
361.547062,58.053516,46.307860,-29.145184,-0.401940,-9.548585
361.974822,57.781836,46.304110,-29.233424,-0.402014,-9.547752
362.405203,57.512300,46.300433,-29.321581,-0.402090,-9.546919
362.832894,57.238985,46.296682,-29.409807,-0.402165,-9.546085
363.263206,56.967814,46.293003,-29.497948,-0.402240,-9.545251
363.690829,56.692866,46.289250,-29.586158,-0.402316,-9.544416
364.121071,56.420060,46.285570,-29.674285,-0.402392,-9.543581
364.548626,56.143478,46.281816,-29.762479,-0.402467,-9.542745
364.978799,55.869039,46.278134,-29.850590,-0.402544,-9.541910
365.406285,55.590823,46.274379,-29.938769,-0.402620,-9.541073
365.836388,55.314750,46.270695,-30.026864,-0.402696,-9.540236
366.263806,55.034901,46.266939,-30.115028,-0.402773,-9.539398
366.693840,54.757195,46.263254,-30.203108,-0.402850,-9.538561
367.121189,54.475713,46.259496,-30.291256,-0.402926,-9.537722
367.551154,54.196374,46.255810,-30.379320,-0.403004,-9.536884
367.978434,53.913260,46.252050,-30.467453,-0.403080,-9.536044
368.408330,53.632287,46.248363,-30.555502,-0.403158,-9.535204
368.835541,53.347541,46.244602,-30.643619,-0.403235,-9.534364
369.265368,53.064936,46.240913,-30.731652,-0.403313,-9.533523
369.692510,52.778557,46.237151,-30.819754,-0.403391,-9.532682
370.122268,52.494320,46.233460,-30.907772,-0.403469,-9.531841
370.549342,52.206310,46.229696,-30.995858,-0.403547,-9.530998
370.979030,51.920441,46.226004,-31.083860,-0.403626,-9.530156
371.406035,51.630799,46.222239,-31.171931,-0.403704,-9.529312
371.835654,51.343298,46.218546,-31.259917,-0.403783,-9.528469
372.262589,51.052026,46.214779,-31.347972,-0.403861,-9.527625
372.692139,50.762893,46.211084,-31.435943,-0.403940,-9.526781
373.119006,50.469990,46.207316,-31.523982,-0.404019,-9.525935
373.548486,50.179226,46.203620,-31.611938,-0.404098,-9.525090
373.975284,49.884692,46.199851,-31.699962,-0.404177,-9.524244
374.404695,49.592298,46.196153,-31.787901,-0.404257,-9.523398
374.831424,49.296134,46.192382,-31.875909,-0.404336,-9.522551
375.260765,49.002109,46.188682,-31.963833,-0.404416,-9.521704
375.687425,48.704315,46.184910,-32.051826,-0.404496,-9.520856
376.116697,48.408659,46.181209,-32.139734,-0.404576,-9.520008
376.543288,48.109236,46.177435,-32.227711,-0.404656,-9.519159
376.972490,47.811950,46.173733,-32.315604,-0.404737,-9.518310
377.399012,47.510897,46.169958,-32.403565,-0.404817,-9.517460
377.828145,47.211982,46.166254,-32.491442,-0.404898,-9.516610
378.254598,46.909300,46.162477,-32.579387,-0.404978,-9.515759
378.683661,46.608756,46.158772,-32.667249,-0.405059,-9.514908
379.110045,46.304445,46.154993,-32.755179,-0.405140,-9.514056
379.539039,46.002271,46.151287,-32.843024,-0.405221,-9.513205
379.965353,45.696332,46.147507,-32.930938,-0.405302,-9.512352
380.394277,45.392530,46.143799,-33.018768,-0.405384,-9.511499
380.820523,45.084962,46.140017,-33.106666,-0.405465,-9.510645
381.249377,44.779531,46.136308,-33.194480,-0.405547,-9.509792
381.675553,44.470335,46.132525,-33.282363,-0.405628,-9.508937
382.104339,44.163276,46.128813,-33.370161,-0.405710,-9.508082
382.530445,43.852453,46.125029,-33.458027,-0.405792,-9.507226
382.959161,43.543766,46.121316,-33.545810,-0.405874,-9.506371
383.385198,43.231316,46.117530,-33.633661,-0.405956,-9.505514
383.813844,42.921001,46.113816,-33.721427,-0.406039,-9.504658
384.239812,42.606923,46.110029,-33.809262,-0.406121,-9.503800
384.668388,42.294982,46.106313,-33.897013,-0.406204,-9.502943
385.094287,41.979277,46.102524,-33.984832,-0.406286,-9.502084
385.522793,41.665708,46.098807,-34.072567,-0.406369,-9.501226
385.948623,41.348377,46.095016,-34.160371,-0.406452,-9.500366
386.377059,41.033182,46.091297,-34.248090,-0.406535,-9.499507
386.802820,40.714225,46.087505,-34.335877,-0.406618,-9.498647
387.231186,40.397402,46.083785,-34.423580,-0.406702,-9.497786
387.656877,40.076820,46.079991,-34.511352,-0.406785,-9.496925
388.085174,39.758371,46.076269,-34.599039,-0.406869,-9.496064
388.510795,39.436163,46.072474,-34.686794,-0.406952,-9.495201
388.939022,39.116089,46.068751,-34.774466,-0.407036,-9.494339
389.364574,38.792255,46.064954,-34.862205,-0.407119,-9.493476
389.792731,38.470555,46.061229,-34.949861,-0.407204,-9.492613
390.218214,38.145097,46.057431,-35.037585,-0.407287,-9.491748
390.646301,37.821771,46.053704,-35.125224,-0.407372,-9.490884
391.071714,37.494688,46.049905,-35.212932,-0.407456,-9.490019
391.499731,37.169738,46.046177,-35.300555,-0.407540,-9.489154
391.925074,36.841030,46.042375,-35.388247,-0.407624,-9.488288
392.353021,36.514455,46.038646,-35.475854,-0.407709,-9.487422
392.778295,36.184124,46.034843,-35.563530,-0.407794,-9.486555
393.206172,35.855924,46.031111,-35.651121,-0.407879,-9.485688
393.631377,35.523969,46.027307,-35.738781,-0.407963,-9.484820
394.059184,35.194146,46.023574,-35.826357,-0.408048,-9.483952
394.484318,34.860567,46.019768,-35.914000,-0.408133,-9.483083
394.912055,34.529119,46.016034,-36.001560,-0.408219,-9.482214
395.337120,34.193917,46.012226,-36.089187,-0.408304,-9.481344
395.764787,33.860847,46.008490,-36.176731,-0.408389,-9.480474
396.189782,33.524021,46.004681,-36.264342,-0.408474,-9.479603
396.617379,33.189328,46.000944,-36.351869,-0.408560,-9.478732
397.042305,32.850880,45.997133,-36.439465,-0.408645,-9.477860
397.469831,32.514563,45.993394,-36.526976,-0.408731,-9.476989
397.894687,32.174493,45.989581,-36.614555,-0.408817,-9.476116
398.322143,31.836554,45.985841,-36.702050,-0.408903,-9.475243
398.746930,31.494862,45.982027,-36.789613,-0.408989,-9.474369
399.174316,31.155300,45.978284,-36.877092,-0.409075,-9.473496
399.599032,30.811986,45.974469,-36.964639,-0.409161,-9.472621
400.026348,30.470802,45.970725,-37.052102,-0.409247,-9.471747
400.450994,30.125867,45.966908,-37.139633,-0.409333,-9.470871
400.878240,29.783062,45.963163,-37.227079,-0.409420,-9.469995
401.302817,29.436506,45.959344,-37.314594,-0.409506,-9.469119
401.729992,29.092079,45.955597,-37.402024,-0.409593,-9.468242
402.154499,28.743902,45.951776,-37.489523,-0.409680,-9.467365
402.581603,28.397854,45.948028,-37.576937,-0.409767,-9.466487
403.006040,28.048056,45.944206,-37.664419,-0.409853,-9.465609
403.433075,27.700388,45.940456,-37.751817,-0.409940,-9.464730
403.857442,27.348970,45.936632,-37.839283,-0.410027,-9.463851
404.284406,26.999680,45.932880,-37.926665,-0.410114,-9.462972
404.708703,26.646643,45.929055,-38.014115,-0.410201,-9.462091
405.135596,26.295733,45.925302,-38.101480,-0.410289,-9.461211
405.559823,25.941076,45.921475,-38.188914,-0.410376,-9.460330
405.986647,25.588547,45.917720,-38.276263,-0.410463,-9.459448
406.410804,25.232270,45.913891,-38.363680,-0.410550,-9.458566
406.837556,24.878121,45.910135,-38.451013,-0.410638,-9.457684
407.261643,24.520226,45.906305,-38.538414,-0.410725,-9.456801
407.688325,24.164457,45.902546,-38.625730,-0.410813,-9.455918
408.112342,23.804943,45.898715,-38.713115,-0.410901,-9.455033
408.538954,23.447556,45.894955,-38.800415,-0.410989,-9.454149
408.962900,23.086423,45.891122,-38.887783,-0.411076,-9.453264
409.389441,22.727417,45.887360,-38.975067,-0.411165,-9.452379
409.813318,22.364666,45.883525,-39.062419,-0.411252,-9.451493
410.239788,22.004042,45.879762,-39.149687,-0.411341,-9.450607
410.663595,21.639674,45.875926,-39.237022,-0.411429,-9.449720
411.089994,21.277431,45.872161,-39.324273,-0.411517,-9.448833
411.513730,20.911445,45.868323,-39.411593,-0.411605,-9.447945
411.940060,20.547585,45.864556,-39.498827,-0.411694,-9.447058
412.363725,20.179982,45.860717,-39.586130,-0.411782,-9.446169
412.789984,19.814504,45.856949,-39.673348,-0.411871,-9.445280
413.213579,19.445284,45.853107,-39.760635,-0.411959,-9.444390
413.639767,19.078189,45.849337,-39.847836,-0.412048,-9.443500
414.063292,18.707352,45.845494,-39.935106,-0.412136,-9.442610
414.489409,18.338640,45.841723,-40.022292,-0.412225,-9.441719
414.912864,17.966187,45.837878,-40.109545,-0.412313,-9.440827
415.338910,17.595859,45.834105,-40.196714,-0.412402,-9.439936
415.762295,17.221790,45.830259,-40.283951,-0.412491,-9.439043
416.188270,16.849845,45.826485,-40.371103,-0.412580,-9.438150
416.611584,16.474161,45.822637,-40.458324,-0.412669,-9.437257
417.037489,16.100600,45.818860,-40.545460,-0.412758,-9.436363
417.460732,15.723300,45.815011,-40.632664,-0.412847,-9.435469
417.886566,15.348124,45.811233,-40.719783,-0.412937,-9.434574
418.309739,14.969209,45.807382,-40.806971,-0.413025,-9.433679
418.735502,14.592417,45.803602,-40.894073,-0.413115,-9.432784
419.158605,14.211888,45.799749,-40.981244,-0.413204,-9.431887
419.584296,13.833481,45.795968,-41.068330,-0.413294,-9.430991
420.007329,13.451337,45.792113,-41.155485,-0.413383,-9.430094
420.432949,13.071316,45.788331,-41.242554,-0.413473,-9.429196
420.855911,12.687558,45.784474,-41.329692,-0.413562,-9.428298
421.281461,12.305921,45.780690,-41.416745,-0.413652,-9.427400
421.704352,11.920550,45.776832,-41.503867,-0.413741,-9.426501
422.129830,11.537299,45.773046,-41.590903,-0.413831,-9.425602
422.552651,11.150314,45.769186,-41.678008,-0.413920,-9.424702
422.978059,10.765450,45.765399,-41.765027,-0.414010,-9.423802
423.400809,10.376852,45.761537,-41.852115,-0.414100,-9.422901
423.826145,9.990374,45.757748,-41.939119,-0.414190,-9.422000
424.248824,9.600163,45.753885,-42.026190,-0.414279,-9.421098
424.674089,9.212072,45.750094,-42.113176,-0.414370,-9.420196
425.096698,8.820248,45.746230,-42.200231,-0.414459,-9.419293
425.521892,8.430544,45.742437,-42.287201,-0.414550,-9.418390
425.944430,8.037108,45.738571,-42.374239,-0.414639,-9.417486
426.369553,7.645792,45.734776,-42.461192,-0.414730,-9.416583
426.792020,7.250744,45.730908,-42.548213,-0.414820,-9.415678
427.217072,6.857815,45.727112,-42.635150,-0.414910,-9.414773
427.639468,6.461156,45.723243,-42.722154,-0.415000,-9.413867
428.064448,6.066615,45.719445,-42.809074,-0.415091,-9.412962
428.486774,5.668344,45.715574,-42.896062,-0.415181,-9.412055
428.911683,5.272192,45.711774,-42.982965,-0.415271,-9.411149
429.333938,4.872310,45.707902,-43.069936,-0.415361,-9.410241
429.758776,4.474546,45.704100,-43.156822,-0.415452,-9.409334
430.180959,4.073053,45.700226,-43.243776,-0.415542,-9.408425
430.605726,3.673679,45.696423,-43.330646,-0.415633,-9.407517
431.027839,3.270576,45.692547,-43.417583,-0.415723,-9.406608
431.452534,2.869590,45.688743,-43.504436,-0.415814,-9.405699
431.874576,2.464877,45.684865,-43.591357,-0.415904,-9.404788
432.299199,2.062281,45.681059,-43.678192,-0.415995,-9.403878
432.721170,1.655958,45.677179,-43.765096,-0.416085,-9.402967
433.145722,1.251752,45.673371,-43.851915,-0.416176,-9.402056
433.567622,0.843820,45.669490,-43.938802,-0.416267,-9.401144
433.992103,0.438004,45.665681,-44.025604,-0.416358,-9.400232
434.413932,0.028462,45.661798,-44.112475,-0.416448,-9.399319
